pts_ra_HOME,fga_ra_HOME,fg3a_ra_HOME,fta_ra_HOME,oreb_ra_HOME,dreb_ra_HOME,asts_ra_HOME,stls_ra_HOME,blks_ra_HOME,tos_ra_HOME,FG_pct_ra_HOME,FG3_pct_ra_HOME,FT_pct_ra_HOME,pts_ra_AWAY,fga_ra_AWAY,fg3a_ra_AWAY,fta_ra_AWAY,oreb_ra_AWAY,dreb_ra_AWAY,asts_ra_AWAY,stls_ra_AWAY,blks_ra_AWAY,tos_ra_AWAY,FG_pct_ra_AWAY,FG3_pct_ra_AWAY,FT_pct_ra_AWAY,HOME_TEAM_WINS
100.9701493,83.6119403,30.49253731,20.07462687,8.970149254,34.07462687,21.86567164,7.402985075,5.328358209,14.40298507,0.451874542,0.349452279,0.74704967,107.46875,85.4375,29.046875,23.578125,10.703125,36.046875,25.53125,8.421875,5.015625,16.734375,0.464144559,0.360135984,0.761847672,1
101.1470588,83.77941176,30.5,20.01470588,9.044117647,33.95588235,21.88235294,7.382352941,5.323529412,14.35294118,0.452350071,0.348582724,0.747093057,107.4626866,88.59701493,27.82089552,23.13432836,10.80597015,35.47761194,23.91044776,8.313432836,4.731343284,15.89552239,0.462809554,0.329837143,0.70212048,0
101.2028986,83.75362319,30.47826087,20.13043478,9.130434783,33.89855072,21.84057971,7.434782609,5.31884058,14.33333333,0.452333686,0.349527802,0.74609999,103.1176471,86.83823529,28.05882353,19.75,10.41176471,32.92647059,22.70588235,7.558823529,3.544117647,13.05882353,0.449731991,0.368494524,0.740073773,1
101.5428571,83.87142857,30.55714286,20.17142857,9.228571429,33.91428571,22,7.5,5.328571429,14.27142857,0.453169913,0.349296453,0.747242661,104.6428571,86.68571429,27.52857143,25.08571429,10.47142857,33.62857143,21.04285714,6.857142857,4.728571429,15.21428571,0.443178788,0.337725186,0.743720948,1
101.7916667,84.08333333,30.52777778,20.23611111,9.236111111,33.95833333,22.11111111,7.583333333,5.333333333,14.26388889,0.453341841,0.350860285,0.744490035,107.7246377,85.24637681,29.14492754,23.46376812,10.5942029,35.98550725,25.68115942,8.202898551,5.043478261,16.65217391,0.466421353,0.364453482,0.761811656,1
102.1643836,84.1369863,30.49315068,20.24657534,9.178082192,34,22.17808219,7.602739726,5.328767123,14.20547945,0.455226324,0.350946347,0.744076278,107.1971831,85.61971831,26.53521127,22.35211268,9.929577465,33,24.61971831,7.985915493,4.295774648,14.08450704,0.468726888,0.367007869,0.773741073,1
102.8181818,84.77922078,30.80519481,20.20779221,9.272727273,34.1038961,22.44155844,7.597402597,5.350649351,14.07792208,0.4546264,0.353163662,0.743555136,109.25,86.47368421,30.67105263,22.40789474,10.97368421,33.25,24.85526316,7.986842105,4.618421053,14.71052632,0.467365226,0.368851581,0.764203647,1
103.025641,84.73076923,30.84615385,20.19230769,9.217948718,34.01282051,22.55128205,7.615384615,5.307692308,13.98717949,0.455920363,0.354292032,0.743469072,103.8311688,87.06493506,22.76623377,19.7012987,10.50649351,33.55844156,22.66233766,6.987012987,5.12987013,14.81818182,0.462765024,0.351932049,0.784558027,1
102.962963,84.69135802,30.86419753,20.11111111,9.172839506,33.98765432,22.67901235,7.62962963,5.271604938,13.97530864,0.455601186,0.355289588,0.746003727,109.8987342,84.5443038,32.18987342,22.96202532,8.455696203,33.72151899,23.53164557,7.088607595,3.936708861,13.91139241,0.475289713,0.368142312,0.773726627,1
102.9634146,84.65853659,30.81707317,20.15853659,9.146341463,34.02439024,22.64634146,7.62195122,5.292682927,14.01219512,0.455547751,0.354118486,0.748084983,102.7901235,88.55555556,31.16049383,19.32098765,9.543209877,35.09876543,23.75308642,7.518518519,3.703703704,13.45679012,0.436013586,0.353623021,0.75776374,1
103.0361446,84.78313253,30.65060241,20.1686747,9.156626506,34.10843373,22.60240964,7.602409639,5.301204819,14.06024096,0.455512617,0.354813019,0.748251486,106.8625,86.975,34.925,23.2,9.9625,34.9875,23.25,6.3625,4.5,14.3875,0.44104275,0.356215462,0.781155329,0
103.0119048,84.85714286,30.67857143,20.08333333,9.178571429,34.11904762,22.5952381,7.630952381,5.333333333,14.05952381,0.455453532,0.353475057,0.74941699,102.9036145,85.20481928,30.90361446,20.46987952,9.072289157,32.74698795,23.6746988,7.843373494,4.156626506,15.25301205,0.445693047,0.361494152,0.789335818,1
102.9770115,85.02298851,30.62068966,20,9.149425287,34.25287356,22.55172414,7.620689655,5.367816092,14.01149425,0.454740259,0.35202075,0.750580812,107.1666667,87.82142857,30.28571429,24.07142857,12.39285714,32.79761905,21.19047619,8.964285714,5.05952381,13.63095238,0.451605185,0.351631068,0.710613312,0
103.125,85.26136364,30.56818182,20,9.261363636,34.28409091,22.59090909,7.625,5.386363636,13.95454545,0.454504146,0.352828206,0.749437848,111.5057471,87.08045977,33.48275862,22.17241379,9.67816092,34.2183908,24.26436782,7.781609195,6.045977011,13.08045977,0.471972988,0.353599125,0.786021091,1
103.2857143,85,30.48351648,20.3956044,9.230769231,34.21978022,22.65934066,7.582417582,5.450549451,14,0.454843626,0.355552408,0.749129748,110.0444444,86.73333333,29.97777778,23.18888889,10.74444444,36.63333333,26.96666667,8.4,5.177777778,15.83333333,0.470838496,0.37048837,0.75482397,0
103.2717391,85.09782609,30.35869565,20.44565217,9.27173913,34.17391304,22.64130435,7.695652174,5.434782609,14.05434783,0.454640654,0.355692284,0.746639208,110,86.7032967,29.98901099,23.31868132,10.81318681,36.67032967,26.91208791,8.43956044,5.175824176,15.94505495,0.470374023,0.368898459,0.755006438,0
104.25,86.75,32,30.25,11,38,20.25,9,5.5,18.5,0.411133155,0.351690331,0.717121003,101.5,90.5,25,20.5,6,35,22.5,7,4,14,0.436141636,0.342948718,0.686602871,1
111.4,90.6,34,30.6,12,36.2,20.8,10.6,5.6,17.6,0.423246146,0.348018932,0.736196802,111.5,93.25,38.25,27.75,9,39.25,23.5,6.5,5.75,20.25,0.441518538,0.327256077,0.66769235,1
112.6666667,89.66666667,33.5,32.33333333,12,36.16666667,21,10.5,5.5,18.5,0.435058063,0.327650185,0.727318474,112.6,89,37.8,24.8,9.8,35,24,9.8,6.2,20.8,0.462462424,0.331794856,0.728068627,1
111.3333333,91.22222222,33.66666667,30.77777778,13.33333333,36.11111111,20.88888889,8.555555556,6,17.55555556,0.428280855,0.322779438,0.72557571,114.5,87.875,35.5,27,7.875,38.125,25,6.75,6.875,14.875,0.461071148,0.406888405,0.723106774,0
111.2,90.3,33.2,30.5,12.4,37.2,21.2,8.4,5.9,17.1,0.433013745,0.33532908,0.720875282,107.4,91.5,27.9,26.7,10.2,34.8,20.1,9.6,4.2,15,0.423548014,0.350387493,0.773538205,1
112,90.81818182,33.72727273,30.09090909,12.72727273,37.45454545,21.18181818,8.272727273,6.090909091,16.63636364,0.435315525,0.339809653,0.714781725,117.7,89.2,32.1,26.7,10.6,37.6,23.2,6.4,5.3,15.1,0.466832677,0.390634581,0.832832373,1
112.0833333,90.91666667,34.16666667,30.41666667,12.75,37.58333333,21.08333333,8.416666667,6.333333333,16.75,0.433459522,0.33926996,0.71404011,113,92.08333333,25,26.66666667,10.58333333,33,23.58333333,7.583333333,4,14,0.461035117,0.393049419,0.671641671,0
111.9375,90.875,33.8125,29,12.4375,36.875,21.875,8.375,6.625,16.4375,0.436950496,0.34773084,0.721151809,110,89.73333333,23.93333333,23.73333333,10.33333333,35.66666667,24.33333333,7,4.466666667,12.6,0.455810161,0.36111519,0.831488205,1
111.3529412,90.23529412,33.41176471,28.88235294,12.23529412,36.41176471,22.17647059,8.235294118,6.588235294,16.82352941,0.437718114,0.357777174,0.713589502,105.3529412,87,24.82352941,20.82352941,9.411764706,34,21.70588235,8.529411765,5.588235294,14.82352941,0.473025059,0.355377231,0.713359943,0
111.2777778,90.11111111,33.38888889,28.72222222,12.33333333,35.72222222,22.33333333,8.055555556,6.5,16.94444444,0.438021653,0.358102684,0.716680683,111.25,88,33.3125,27.5,9.3125,33,22.6875,8.4375,6.6875,15.9375,0.454009513,0.308549839,0.774564613,0
111.4210526,89.42105263,33.26315789,28.94736842,12.10526316,35.52631579,22.15789474,7.894736842,6.473684211,16.84210526,0.440258381,0.361326482,0.722022848,113.5,87.55555556,33.61111111,28.55555556,10.5,38.33333333,26.66666667,7.055555556,6.055555556,16.88888889,0.4553873,0.339268283,0.774970403,0
110.2272727,89.27272727,33.13636364,27.59090909,11.86363636,35.90909091,22.04545455,7.681818182,6.318181818,16.59090909,0.440214938,0.360736551,0.721343725,115.5454545,91,28.04545455,25.72727273,10.09090909,35.5,25.27272727,8.863636364,6.045454545,16.5,0.477406455,0.35550787,0.72427495,0
109.4347826,89.73913043,33.08695652,27.26086957,12.13043478,35.82608696,21.86956522,7.565217391,6.304347826,16.47826087,0.436727332,0.354563222,0.718241823,108.5909091,89.36363636,34.09090909,24.09090909,12.22727273,32.95454545,23.09090909,7.045454545,4.545454545,14.77272727,0.445966003,0.338187187,0.72029028,0
109.5384615,89.73076923,33.42307692,27.69230769,12.19230769,35.5,21.76923077,8.076923077,6.307692308,16.15384615,0.436165863,0.354147834,0.711024301,108.8846154,88.84615385,35.76923077,24,9.653846154,34.11538462,24.46153846,8.884615385,6.038461538,18.23076923,0.448293554,0.322833256,0.746099048,0
109.4074074,89.85185185,33.40740741,27.55555556,12.22222222,35.40740741,21.77777778,8.148148148,6.222222222,15.92592593,0.43594148,0.353376927,0.707838216,116.8928571,92.25,29.92857143,27.07142857,12.03571429,36.53571429,26.25,7,5.821428571,16.03571429,0.469524675,0.34099359,0.746148353,1
109.1428571,89.89285714,33.32142857,27.42857143,12.28571429,35.42857143,21.71428571,8.142857143,6.285714286,15.82142857,0.43450087,0.355733281,0.707855899,107.2592593,83.66666667,31.96296296,26.22222222,9.074074074,34.14814815,23.96296296,8.925925926,5.259259259,15.74074074,0.462335877,0.338412926,0.723554025,1
108.4827586,89.93103448,33.37931034,26.65517241,12.4137931,35.27586207,21.62068966,8.103448276,6.448275862,15.79310345,0.433917475,0.355289276,0.697240178,104.4642857,88.53571429,30.53571429,19.03571429,9,33.92857143,25.71428571,7.142857143,5.357142857,13,0.451075345,0.349352765,0.76092579,0
107.6111111,89.52777778,34,26.16666667,12.55555556,35.44444444,22.36111111,8,6.194444444,15.38888889,0.432608248,0.350844234,0.699596571,109.8857143,85,42.51428571,24.57142857,10.62857143,30.48571429,21.62857143,8.428571429,5.371428571,14.37142857,0.450448886,0.348747883,0.763583074,1
107.2432432,89.51351351,33.94594595,26.08108108,12.51351351,35.72972973,22.35135135,8.027027027,6.108108108,15.2972973,0.431241065,0.349807903,0.699489966,117.75,90.63888889,39.80555556,23.36111111,9.916666667,40.41666667,26.44444444,7.111111111,5.916666667,14.69444444,0.474554672,0.354390018,0.751491521,1
107.3589744,89.23076923,33.74358974,25.53846154,12.25641026,35.41025641,22.61538462,8.153846154,6.025641026,15.1025641,0.435381386,0.355713194,0.693983058,114.275,89.7,33.4,21.7,10.1,35.225,23.825,8.45,5.375,13.9,0.477786702,0.34475107,0.804881566,0
107.625,89.275,33.675,25.3,12.2,35.4,22.775,8.15,6,14.9,0.437683664,0.35488488,0.695383482,102.575,87.25,25.5,21.1,11.4,32.525,19.6,6.7,2.575,13,0.442473299,0.34824944,0.777063719,1
107.5365854,89.29268293,33.43902439,25.36585366,12.31707317,35.3902439,22.68292683,8.146341463,6,15,0.437035553,0.354359233,0.697586672,111.097561,90.58536585,28.2195122,26.07317073,11.2195122,33.2195122,23.48780488,8.951219512,5.609756098,13.31707317,0.445328454,0.357307318,0.787482652,0
107.9302326,89.25581395,33.27906977,25.1627907,12.30232558,35.39534884,22.95348837,8.11627907,5.930232558,14.97674419,0.439851211,0.35709773,0.699668824,112.6511628,89.60465116,33.23255814,24.8372093,9.069767442,32.1627907,25.20930233,8.744186047,5.325581395,14.25581395,0.463481757,0.322148054,0.755005188,1
107.1555556,89.06666667,33.24444444,25.2,12.22222222,35.11111111,22.97777778,8.2,6,14.73333333,0.438394561,0.350229461,0.694251444,110.372093,89.27906977,30.97674419,22.90697674,12.41860465,34.74418605,27.11627907,8.418604651,4.720930233,14,0.462729321,0.348314079,0.755655237,0
107.326087,89.2173913,33.36956522,24.82608696,12.17391304,35.23913043,23.19565217,8.173913043,5.956521739,14.58695652,0.439280911,0.352649222,0.692745978,111.2666667,90.57777778,36.08888889,20.22222222,10.2,35.15555556,25.53333333,8.755555556,5.466666667,12.84444444,0.45521445,0.354578679,0.8022774,1
107.4255319,89.0212766,33.31914894,24.80851064,12.12765957,35.08510638,23.23404255,8.14893617,5.914893617,14.57446809,0.440572807,0.355441174,0.693077624,101.6382979,82.23404255,27.08510638,23.25531915,7.553191489,32.27659574,22.87234043,8.808510638,5.914893617,13.65957447,0.4553521,0.338313119,0.768119591,1
106.5961538,88.36538462,33.15384615,24.15384615,11.73076923,35.01923077,23.44230769,7.826923077,5.846153846,14.82692308,0.444040856,0.351771286,0.686082689,114.0196078,87.56862745,24.76470588,28.17647059,9.843137255,36.01960784,22.8627451,6.254901961,4.843137255,13.92156863,0.469777146,0.380585699,0.789244382,0
106.1454545,88.12727273,33.12727273,23.85454545,11.70909091,35.05454545,23.38181818,7.727272727,5.727272727,14.8,0.443723402,0.351504761,0.689772662,101.5087719,87.03508772,26.9122807,19.49122807,8.105263158,34.43859649,21.47368421,7.771929825,4.526315789,14.12280702,0.44330792,0.346862211,0.788031067,0
106.0714286,88.19642857,33.17857143,23.67857143,11.69642857,35.07142857,23.46428571,7.714285714,5.660714286,14.83928571,0.443757844,0.35068424,0.688934885,114.1454545,93.38181818,30.03636364,25.81818182,12.6,35.83636364,23.01818182,10.16363636,5.509090909,14.03636364,0.457442998,0.35348652,0.714207522,0
105.754386,87.89473684,33.12280702,23.71929825,11.66666667,35.03508772,23.42105263,7.719298246,5.631578947,14.98245614,0.443385517,0.349795042,0.689668821,107.5535714,87.80357143,25.32142857,20.67857143,9.75,34.41071429,25.53571429,8.892857143,5.035714286,14.05357143,0.472296628,0.364052904,0.761365705,0
105.578125,87.890625,32.796875,23.046875,11.484375,35.015625,23.484375,7.78125,5.59375,14.9375,0.446367202,0.346935809,0.682867355,106.9047619,88.79365079,34.93650794,23.49206349,11.33333333,34.03174603,22.38095238,6.904761905,3.80952381,13.57142857,0.438124557,0.337107453,0.746222614,0
105.8153846,88.03076923,32.73846154,23,11.52307692,34.93846154,23.6,7.815384615,5.569230769,14.92307692,0.447113019,0.346372871,0.684669396,105.7424242,86.92424242,29.45454545,21.95454545,9.181818182,31,23.81818182,8.909090909,4.924242424,15.5,0.455970016,0.324856096,0.774189704,0
106.1212121,87.95454545,32.86363636,23.10606061,11.53030303,34.95454545,23.54545455,7.757575758,5.575757576,14.89393939,0.448005612,0.347776682,0.686416829,118.3939394,90.04545455,33.74242424,21.98484848,10.04545455,36.24242424,29.24242424,7.545454545,6.484848485,13.8030303,0.488859101,0.378525582,0.804578307,1
106.4558824,87.88235294,32.80882353,23.10294118,11.47058824,34.98529412,23.79411765,7.735294118,5.573529412,14.82352941,0.449643791,0.35148147,0.687896994,111.2318841,89.10144928,35.39130435,25.14492754,10.97101449,34.89855072,23.86956522,6.536231884,4.31884058,14.76811594,0.449638664,0.348107767,0.750709585,1
106.5652174,87.75362319,32.66666667,23.11594203,11.4057971,34.95652174,23.7826087,7.753623188,5.594202899,14.86956522,0.451199127,0.352058613,0.688193172,112.2857143,90.15714286,35.85714286,23.82857143,11.37142857,34.08571429,25.47142857,8.342857143,5.242857143,17.74285714,0.454543686,0.351814994,0.749363238,1
106.6197183,87.66197183,32.46478873,23.08450704,11.52112676,34.88732394,23.81690141,7.746478873,5.605633803,14.87323944,0.452458905,0.353777439,0.686733186,103.9142857,87.05714286,28.4,21.6,10.82857143,32.08571429,20.88571429,6.585714286,2.557142857,12.97142857,0.441235349,0.35497357,0.783140267,1
106.5833333,87.72222222,32.38888889,23.05555556,11.48611111,34.77777778,23.86111111,7.819444444,5.527777778,14.84722222,0.452515333,0.35297909,0.685131733,114.3380282,89.8028169,33.33802817,22.97183099,10.16901408,34.98591549,24.64788732,8.436619718,5.338028169,13.38028169,0.47018606,0.352242539,0.80647407,0
106.6027397,87.67123288,32.32876712,23.06849315,11.50684932,34.82191781,23.83561644,7.849315068,5.520547945,14.79452055,0.452676572,0.353525365,0.686591115,107.0138889,88.83333333,34.94444444,23.02777778,11.23611111,33.98611111,22.65277778,6.847222222,3.902777778,13.22222222,0.439689439,0.343439596,0.744476764,1
106.4864865,87.74324324,32.18918919,23.09459459,11.48648649,34.82432432,23.7972973,7.837837838,5.513513514,14.75675676,0.452080971,0.353662,0.684880424,117.9589041,90.82191781,38.02739726,23.20547945,9.328767123,40.26027397,26.10958904,7.356164384,6.01369863,13.53424658,0.4776546,0.353818324,0.767434099,0
106.3066667,87.72,32.2,23.04,11.53333333,34.89333333,23.81333333,7.813333333,5.533333333,14.70666667,0.451324543,0.354199032,0.684169738,110.5945946,89.54054054,33.59459459,23.25675676,9.797297297,34.47297297,23.08108108,7.108108108,5.202702703,12.43243243,0.449572511,0.356263228,0.784483662,1
106.225,87.7625,32.35,22.8125,11.35,34.8625,23.9125,7.8375,5.5125,14.4,0.451046988,0.353005437,0.68804352,105.7848101,88.72151899,31.70886076,19.4556962,9.772151899,35.70886076,25.10126582,6.569620253,5.392405063,12.75949367,0.449519799,0.353165478,0.772627314,0
106.2098765,87.77777778,32.32098765,22.86419753,11.33333333,34.98765432,23.91358025,7.827160494,5.49382716,14.34567901,0.450888411,0.351528004,0.688694103,108.7564103,86.08974359,36.34615385,26.03846154,10.01282051,34.67948718,23.15384615,6.884615385,4.371794872,14.08974359,0.448493265,0.34352612,0.740068913,1
106.0714286,87.89285714,32.41666667,22.70238095,11.39285714,35.01190476,23.98809524,7.857142857,5.464285714,14.4047619,0.450242457,0.349507404,0.690265019,111.8554217,90.51807229,34.51807229,19.85542169,9.891566265,34.79518072,25.89156627,8.602409639,5.397590361,12.54216867,0.462101747,0.358993214,0.807189442,0
106.3218391,88.02298851,32.3908046,22.54022989,11.32183908,35.05747126,24.08045977,7.827586207,5.482758621,14.3908046,0.451384663,0.350765218,0.692048668,115.1428571,88.13095238,30.4047619,27.61904762,10.96428571,36.77380952,26.96428571,7.488095238,5.238095238,14.79761905,0.471205834,0.358093759,0.772385869,1
107,89,32,21,7,42,25,8,5,15,0.460674157,0.25,0.80952381,89,82.5,15.5,23,8,30.5,21.5,7,3,19,0.394117647,0.376068376,0.778846154,1
111.6666667,89.33333333,35.33333333,19,8.333333333,39.66666667,24.66666667,8.666666667,5.333333333,17.66666667,0.466651506,0.353603604,0.862433862,94.66666667,81.66666667,37.33333333,25,8.333333333,37,21.66666667,7.666666667,5.666666667,27,0.402508842,0.29150931,0.699534161,1
115,89.8,34.6,17.2,9,37.4,25.6,8.8,4.4,19.4,0.489650967,0.369459459,0.843722944,122.8,91.4,53.4,33,12,33.4,22.8,10.8,5.6,19.6,0.440675966,0.335924063,0.736029072,0
115.8333333,89,31.83333333,20.83333333,9.333333333,37.83333333,24.33333333,8.833333333,5,19.66666667,0.486473845,0.372697698,0.844128094,103.75,92.25,32,29,10,39,21.75,8,6.25,17,0.403870377,0.245581897,0.740670788,1
116.3333333,88.11111111,33.55555556,24.55555556,9.333333333,38.11111111,24.77777778,8.666666667,5.333333333,20.11111111,0.480051228,0.381760451,0.789295273,99.66666667,84.33333333,33.66666667,24.77777778,9.444444444,35.88888889,23.66666667,8.444444444,4.888888889,20.11111111,0.429598425,0.315429878,0.67806707,1
116.5454545,87.81818182,34.54545455,23.81818182,8.909090909,37.81818182,26.36363636,9.454545455,5.818181818,19,0.484067402,0.386658802,0.773451243,122,92,50.36363636,32.54545455,10.90909091,33.72727273,23.72727273,9.272727273,5.272727273,17.45454545,0.4364867,0.317882532,0.777191555,1
112.8,86.2,33.6,24.13333333,8.8,36.4,25.8,9.333333333,5.133333333,17.73333333,0.47464172,0.380548967,0.764493875,107.8235294,84.94117647,30.82352941,25.17647059,9.647058824,32.88235294,24.76470588,6.588235294,5.235294118,16.82352941,0.458057451,0.372163415,0.768741372,1
112.2941176,85.47058824,32.82352941,22.70588235,8.529411765,36.41176471,26.05882353,9.588235294,5.117647059,17.88235294,0.48277291,0.381366736,0.782327997,119.0588235,92.35294118,38.41176471,23.88235294,10.88235294,34.29411765,26.41176471,9.235294118,4.705882353,17.70588235,0.47379448,0.389464817,0.720540629,1
112.9444444,85.05555556,33.05555556,23.16666667,8.722222222,36.16666667,26,9.5,5.111111111,18.16666667,0.485154472,0.388708223,0.780083969,101.7647059,86,33,23.29411765,9.882352941,33.17647059,18.82352941,7.529411765,3.176470588,15.70588235,0.427670402,0.311213462,0.775955329,1
112,83.9047619,32.76190476,23.80952381,8.714285714,36,25.80952381,9.333333333,4.857142857,18.14285714,0.483139615,0.382596377,0.785549423,105.3913043,86.04347826,34.60869565,21.47826087,9.956521739,32.08695652,23.69565217,7.173913043,4.260869565,17.17391304,0.447959511,0.351230492,0.754318982,1
112.2608696,83.65217391,32.60869565,24.13043478,8.739130435,36,25.52173913,9.173913043,4.695652174,18,0.484565968,0.388387056,0.782055593,108.2,89.64,31.36,25.16,10.56,33.48,24.04,8.48,4.88,14.72,0.427854094,0.330053679,0.836786526,1
111.7407407,84.48148148,33,23.88888889,9.111111111,36.25925926,25.18518519,8.555555556,4.666666667,17.18518519,0.478480257,0.384352865,0.7765804,116.6,93.28,35.88,20.44,9.6,32.44,27.8,7.36,3.84,14.04,0.467649767,0.375128037,0.785197804,1
111.6785714,84.21428571,33.07142857,24.60714286,9.142857143,36.14285714,25,8.571428571,4.571428571,17.17857143,0.476233977,0.381850467,0.777254476,106.3103448,90.10344828,36.20689655,23.17241379,11,33.48275862,23.03448276,9.620689655,3.965517241,15.31034483,0.426135731,0.344523273,0.73530735,1
112.4827586,84.86206897,33.34482759,24.51724138,9.137931034,36.4137931,25.34482759,8.448275862,4.517241379,16.96551724,0.477555671,0.38045781,0.773963569,106.7931034,88.20689655,33.89655172,23.65517241,9.965517241,32.75862069,23.55172414,8.310344828,5,17.65517241,0.445973795,0.317430861,0.736358787,1
112.4,84.86666667,33.33333333,24.63333333,9,36.16666667,25.3,8.433333333,4.433333333,16.66666667,0.476931267,0.377876893,0.77435526,112.53125,88.125,30.21875,23.40625,10.34375,35.125,26.40625,9.03125,6.84375,15.53125,0.478744619,0.364157811,0.727251663,0
113,84.70588235,33.32352941,25.23529412,8.882352941,36.32352941,25.52941176,8.294117647,4.411764706,16.20588235,0.477127334,0.383982974,0.777299735,103.1818182,87.84848485,30.72727273,25.15151515,11.90909091,33.93939394,20.84848485,7.666666667,4.848484848,14.33333333,0.428041097,0.350573878,0.689757516,1
112.8285714,84.85714286,33.08571429,25.28571429,9,36.51428571,25.25714286,8.285714286,4.371428571,16.14285714,0.475241156,0.383297746,0.780487997,108.2058824,83.88235294,31.91176471,24.35294118,8.558823529,36.94117647,21.76470588,6.029411765,4.029411765,16.05882353,0.461229403,0.374982139,0.77060095,1
112.8333333,84.97222222,33.22222222,25.11111111,9.138888889,36.66666667,25.36111111,8.138888889,4.305555556,16.05555556,0.474524407,0.384346493,0.783661576,110.3611111,90.41666667,28.30555556,18.86111111,9.388888889,35.30555556,25.86111111,7.138888889,5.444444444,13.75,0.470361225,0.371386841,0.797994984,1
112.9459459,85.21621622,33.08108108,25.21621622,9.108108108,36.62162162,25.37837838,8.081081081,4.297297297,15.83783784,0.473775329,0.38361126,0.783916762,109.5384615,87,30.1025641,22.53846154,10.43589744,36.43589744,26.43589744,8.794871795,6.230769231,15.25641026,0.470995913,0.360661575,0.739861554,1
112,84.79487179,33.05128205,25.20512821,9.128205128,36.66666667,25.12820513,7.948717949,4.205128205,15.82051282,0.471516651,0.381412405,0.77676832,110.9230769,88.02564103,35.92307692,23.66666667,10,36.64102564,25.20512821,8.666666667,5.307692308,14.97435897,0.448407184,0.369201143,0.798344293,1
111.5853659,84.80487805,33.41463415,24.92682927,9.195121951,36.70731707,25.12195122,7.829268293,4.170731707,15.73170732,0.470399307,0.377399119,0.773209102,112.097561,90.34146341,32.95121951,22.34146341,10.02439024,36.04878049,19.85365854,5.951219512,6.341463415,13.68292683,0.457293201,0.360329099,0.801888187,1
111.9333333,84.64444444,33.6,24.64444444,8.888888889,36.68888889,25.2,7.555555556,4.177777778,15.24444444,0.474205633,0.376906574,0.771524581,112.5909091,90.02272727,27.38636364,22.84090909,9.318181818,36.95454545,24.63636364,6.795454545,5.545454545,13.29545455,0.469943367,0.366150793,0.785921608,1
111.9166667,84.625,33.83333333,24.47916667,8.770833333,36.75,25.1875,7.520833333,4.104166667,15.14583333,0.474241779,0.375515724,0.775592805,107.6808511,88.06382979,34.10638298,20.25531915,9.787234043,32.63829787,22.9787234,7.680851064,4.361702128,14.76595745,0.455671051,0.357058111,0.77137299,1
112.3673469,84.63265306,33.81632653,24.71428571,8.714285714,36.75510204,25.26530612,7.428571429,4.142857143,15.16326531,0.474887505,0.378365434,0.777338076,114.1489362,91.80851064,33.42553191,23.19148936,10.21276596,32.31914894,25.57446809,7.765957447,4.255319149,13.76595745,0.459001453,0.365346471,0.768052804,1
112.46,84.8,34.02,24.8,8.72,36.74,25.26,7.36,4.14,15.04,0.473991905,0.376707216,0.778343039,114.2244898,89.81632653,32.48979592,26.48979592,11.14285714,36.51020408,23.67346939,7.653061224,4.918367347,14.91836735,0.459316486,0.352314755,0.76930606,0
112.4705882,84.68627451,33.90196078,24.62745098,8.607843137,36.76470588,25.37254902,7.254901961,4.235294118,14.94117647,0.475122369,0.379124722,0.781463764,103.1481481,88.59259259,31.2037037,22.25925926,10.7037037,34.35185185,22.74074074,8.925925926,5.944444444,12.62962963,0.429184588,0.330104969,0.742553994,1
112.25,84.76923077,33.96153846,24.75,8.653846154,36.71153846,25.17307692,7.326923077,4.192307692,14.84615385,0.47311591,0.376511616,0.782564646,112.12,89.16,34.14,22.12,10.58,35.06,23.58,8.28,6.02,13.54,0.463564912,0.356768171,0.793957311,0
112.5185185,84.62962963,33.90740741,24.87037037,8.62962963,36.59259259,25.18518519,7.314814815,4.203703704,14.59259259,0.473987123,0.380243509,0.783970134,108.2181818,86.83636364,30.90909091,22.47272727,10.38181818,35.87272727,25.90909091,8.4,5.763636364,14.38181818,0.465306269,0.346930702,0.74541383,1
112.3770492,85.08196721,34.60655738,24.55737705,8.655737705,36.27868852,25.54098361,7.557377049,4.213114754,14.44262295,0.471619416,0.378549707,0.78028023,105.440678,87.6440678,32.27118644,19.72881356,10.6779661,33.38983051,22.06779661,6.711864407,3.203389831,16.15254237,0.453623543,0.34209075,0.759397777,1
112.6984127,85.14285714,34.58730159,24.77777778,8.650793651,36.31746032,25.73015873,7.555555556,4.380952381,14.50793651,0.472266012,0.379294626,0.779595808,112.8852459,92.16393443,40.08196721,25.67213115,10.91803279,34.57377049,23.78688525,8.721311475,5.918032787,15.06557377,0.435873561,0.331189784,0.754980558,0
112.90625,85.046875,34.59375,24.953125,8.609375,36.28125,25.796875,7.53125,4.34375,14.421875,0.472996032,0.380957433,0.779133373,116,89.52307692,41.41538462,23.89230769,10.78461538,36.41538462,24.36923077,6.138461538,4.784615385,12.67692308,0.459445981,0.368503456,0.778602952,1
112.9538462,85.13846154,34.64615385,24.93846154,8.630769231,36.26153846,25.81538462,7.476923077,4.338461538,14.29230769,0.4726507,0.380764566,0.779967219,110.3225806,89.88709677,37.77419355,23.70967742,10.62903226,37.53225806,24.06451613,6.741935484,4.661290323,15.03225806,0.444526219,0.348257949,0.741901302,1
